product_handle,title,description,price,images
essential-crew-neck-jumper-eclipse-navy,Essential Crew Neck Jumper,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Crew neck Ribbed cuffs and hem Signature hem logo tab Comfort is essential and that's where the Essential Crew Neck jumper comes in. Designed with a hint of wool to bring a touch of luxury to your every day, this supersoft knit is bound to be one of your go-to pieces when jumper day comes around.",99.95,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666644785.jpg?v=1755478590"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666644783.jpg?v=1755478590"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666644779.jpg?v=1755478590"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666644781.jpg?v=1755478590"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666325422.jpg?v=1755478590"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666325424.jpg?v=1755478590""]"
printed-open-back-mini-dress,Printed Open Back Mini Dress,"Retro print design A-line cut Bust darts Flared long sleeves Low back with spaghetti strap detailing Subtle logo patch With a cut and design that wouldn't look out of place in the '70s, the Printed Open Back Mini Dress will surely help you to step back in time. Picking up on those classic styling cues that are making a comeback, the vibrant look of this A-line mini dress will not only be a great addition to your wardrobe, but you'll also be able to channel your authentic style sense.Care Instructions:100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean",42.47,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666648617.jpg?v=1755478591"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666648609.jpg?v=1755478591"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666648611.jpg?v=1755478591"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666648613.jpg?v=1755478591"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666648615.jpg?v=1755478591""]"
stripe-cropped-roll-neck-jumper-ecru-stripe,Stripe Cropped Roll Neck Jumper,"Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape Roll neck Ribbed cuffs and hem Signature Superdry logo patch Bring a timeless style to the colder weather with the Stripe Cropped Roll Neck Jumper. A simple piece to keep you cosy and add an authentic vibe to your fashion-forward style, this winter essential will become your go-to.Care Instructions:16%, Acrylic 56%, Polyester 28% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",99.95,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666631627.jpg?v=1755478592"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666631625.jpg?v=1755478592"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666631617.jpg?v=1755478593"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666631623.jpg?v=1755478592"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666631619.jpg?v=1755478592"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666631621.jpg?v=1755478593""]"
lace-cami-beach-top-eclipse-navy,Lace Cami Beach Top,"Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape Lace detailing Add a touch of delicacy to your summer wardrobe with the Lace Cami Beach Top. The halter design and loose cut create a flowing silhouette that elevates your authentic style. Paired with denim shorts or a mini skirt, summer drinks in the sun have never looked so good!Care Instructions:33%, Viscose 33%, Cotton 34% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",38.46,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651800.jpg?v=1755478594"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651798.jpg?v=1755478595"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651788.jpg?v=1755478594"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651796.jpg?v=1755478594"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651790.jpg?v=1755478594"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651792.jpg?v=1755478594"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651794.jpg?v=1755478594""]"
mini-cami-beach-dress-bali-blue-anemone,Mini Cami Beach Dress,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Adjustable spaghetti straps Two invisible side pockets Lace detailing Self-tie back with branded tassels Metal Superdry button A bohemian staple ready to soak up the rays with you, the Mini Cami Beach Dress. This piece is the perfect companion for a beach walk or an evening meal, an elegant piece with a flowing silhouette and delicate lace. A timeless style and reliable choice for any social occasion, this dress will ensure you look and feel great this summer.Care Instructions:100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",59.95,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652150.jpg?v=1755478596"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652136.jpg?v=1755478596"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652146.jpg?v=1755478596"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652138.jpg?v=1755478596"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652148.jpg?v=1755478596"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652140.jpg?v=1755478596"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652142.jpg?v=1755478596"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652144.jpg?v=1755478596""]"
cotton-belted-safari-jacket,Cotton Belted Safari Jacket,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Standard collar Button fastening Four front pockets with button fastening Waist belt Button cuffs Embrace your adventurous side with the Cotton Belted Safari Jacket. This layering staple gives a vintage feel to your casualwear whether exploring at home or abroad. Worn over a shirt or tee on a warm summer day, this jacket is sure to be your ideal casual companion.Care Instructions:100% Material: Cotton 100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean",99.95,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666641732.jpg?v=1755478597"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666641730.jpg?v=1755478598"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666641720.jpg?v=1755478598"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666641728.jpg?v=1755478598"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666641718.jpg?v=1755478598"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666641722.jpg?v=1755478598"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666641724.jpg?v=1755478598"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666641726.jpg?v=1755478598""]"
mini-cami-beach-dress-navy-paradise,Mini Cami Beach Dress,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Adjustable spaghetti straps Two invisible side pockets Lace detailing Self-tie back with branded tassels Metal Superdry button A bohemian staple ready to soak up the rays with you, the Mini Cami Beach Dress. This piece is the perfect companion for a beach walk or an evening meal, an elegant piece with a flowing silhouette and delicate lace. A timeless style and reliable choice for any social occasion, this dress will ensure you look and feel great this summer.Care Instructions:100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean",48.96,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652367.jpg?v=1755478599"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652353.jpg?v=1755478599"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652355.jpg?v=1755478599"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652363.jpg?v=1755478599"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652365.jpg?v=1755478599"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652359.jpg?v=1755478599"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652357.jpg?v=1755478600"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666652361.jpg?v=1755478599""]"
lace-cami-beach-top-blush-coral,Lace Cami Beach Top,"Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape Lace detailing Add a touch of delicacy to your summer wardrobe with the Lace Cami Beach Top. The halter design and loose cut create a flowing silhouette that elevates your authentic style. Paired with denim shorts or a mini skirt, summer drinks in the sun have never looked so good!Care Instructions:6%, Viscose 57%, Cotton 37% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean",38.46,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651784.jpg?v=1755478601"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651782.jpg?v=1755478601"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651772.jpg?v=1755478601"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651780.jpg?v=1755478601"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651774.jpg?v=1755478601"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651776.jpg?v=1755478601"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666651778.jpg?v=1755478601""]"
check-flannel-overshirt-navy-red-check,Check Flannel Overshirt,"Loose Fit – where comfort meets cool, a stylish loose cut makes this a must-have shape Classic overshirt design Heavyweight soft brushed cotton twill fabric Regular collar Button fastening Button fastened cuffs Single chest pocket Box pleat back Signature logo patch on the pocket Branded buttons Originally designed for the great outdoors, get yourself ready for Autumn with the Check Flannel Overshirt. Layer up in soft brushed fabrics which gives this overshirt more than a hint of its origins in the forests. The classic woven twill check design brings depth and texture to your outfit and will allow you to style the way you want.Care Instructions:Cotton 100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",69.96,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666534618.jpg?v=1755478602"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666534608.jpg?v=1755478602"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666534616.jpg?v=1755478602"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666534614.jpg?v=1755478602"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666534610.jpg?v=1755478602"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666534612.jpg?v=1755478602""]"
college-script-loose-sweatshirt,College Script Loose Sweatshirt,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Crew neck Dropped sleeve Crop and deep cuff and hem Recycled materials Lightly brushed lining on the inside Large Superdry logo and text embroidered onto the front in contrast stitching Superdry sewn-in tag on the side A modern take on the Superdry classic; we have blended the old school style with a softer style- and let's not forget super soft fabric and crafted a sweatshirt that keeps you modern and comfy along with allowing for a subtle nod to the college spirit that you receive from the contrast stitching across the front. Care Instructions:Cotton 55%, Recycled Polyester 45% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",99.95,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666544397.jpg?v=1755478603"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666544395.jpg?v=1755478603"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666544385.jpg?v=1755478603"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666544387.jpg?v=1755478603"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666544389.jpg?v=1755478603"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666544393.jpg?v=1755478603"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666544391.jpg?v=1755478603""]"
chain-cable-knit-polo-jumper,Chain Cable Knit Polo Jumper,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size. Wool blend Roll neck Long sleeves Ribbed cuffs, collar and hem Signature Superdry patch Crafted to suit all your needs, this luxuriously soft jumper brings a touch of casual chic to your look without needing to compromise on comfort. The Chain Cable Knit Polo Jumper instantly adds an authentic vibe to your fashion-forward style, the perfect winter staple. Layer up in a way that marries comfort and style, whilst staying true to your distinctive look.",99.95,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666541211.jpg?v=1755478604"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666541209.jpg?v=1755478604"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666541199.jpg?v=1755478604"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666541207.jpg?v=1755478604"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666541201.jpg?v=1755478604"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666541205.jpg?v=1755478604""]"
embroidered-chore-jacket-blackboard,Embroidered Chore Jacket,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Long sleeved Single collar Button-through Four external pockets, one with button fastening Cuffs with button fastening Pattern lined inside Embroidered signature text on the back Stylish and understated, our Embroidered Chore Jacket is the perfect addition to your daily fits this season. Crafted with the perfect relaxed fit and contrasting embroidered text on the back, it's streetwear done right- the Superdry way. Care Instructions:2%, Cotton 98% Material: Cotton 100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",94.46,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666703056.jpg?v=1755478605"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666703054.jpg?v=1755478605"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666703048.jpg?v=1755478605"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666703058.jpg?v=1755478605"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666703044.jpg?v=1755478605"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666703050.jpg?v=1755478605"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666703052.jpg?v=1755478605"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666703045.jpg?v=1755478605""]"
